Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Sex And Age Total Population,7283,877,7283,(X)
Estimate Sex And Age Total Population Male,3651,488,50.1,2.9
Estimate Sex And Age Total Population Female,3632,487,49.9,2.9
Estimate Sex And Age Total Population Sex Ratio (Males Per 100 Females),100.5,11.7,(X),(X)
Estimate Sex And Age Total Population Under 5 Years,161,176,2.2,2.4
Estimate Sex And Age Total Population 5 To 9 Years,183,106,2.5,1.4
Estimate Sex And Age Total Population 10 To 14 Years,318,168,4.4,2.3
Estimate Sex And Age Total Population 15 To 19 Years,492,219,6.8,2.9
Estimate Sex And Age Total Population 20 To 24 Years,301,164,4.1,2.3
Estimate Sex And Age Total Population 25 To 34 Years,714,268,9.8,3.4
Estimate Sex And Age Total Population 35 To 44 Years,609,209,8.4,2.7
Estimate Sex And Age Total Population 45 To 54 Years,1150,329,15.8,4.2
Estimate Sex And Age Total Population 55 To 59 Years,718,267,9.9,3.2
Estimate Sex And Age Total Population 60 To 64 Years,1189,396,16.3,4.5
Estimate Sex And Age Total Population 65 To 74 Years,930,255,12.8,3.6
Estimate Sex And Age Total Population 75 To 84 Years,392,151,5.4,2.1
Estimate Sex And Age Total Population 85 Years And Over,126,85,1.7,1.2
Estimate Sex And Age Total Population Median Age (Years),51.8,3.9,(X),(X)
Estimate Sex And Age Total Population Under 18 Years,1048,331,14.4,4.1
Estimate Sex And Age Total Population 16 Years And Over,6550,812,89.9,3.6
Estimate Sex And Age Total Population 18 Years And Over,6235,802,85.6,4.1
Estimate Sex And Age Total Population 21 Years And Over,6019,803,82.6,4.1
Estimate Sex And Age Total Population 62 Years And Over,2180,405,29.9,4.7
Estimate Sex And Age Total Population 65 Years And Over,1448,265,19.9,3.9
Estimate Sex And Age Total Population 18 Years And Over,6235,802,6235,(X)
Estimate Sex And Age Total Population 18 Years And Over Male,3162,442,50.7,2.7
Estimate Sex And Age Total Population 18 Years And Over Female,3073,429,49.3,2.7
Estimate Sex And Age Total Population 18 Years And Over Sex Ratio (Males Per 100 Females),102.9,11.2,(X),(X)
Estimate Sex And Age Total Population 65 Years And Over,1448,265,1448,(X)
Estimate Sex And Age Total Population 65 Years And Over Male,627,199,43.3,8.8
Estimate Sex And Age Total Population 65 Years And Over Female,821,159,56.7,8.8
Estimate Sex And Age Total Population 65 Years And Over Sex Ratio (Males Per 100 Females),76.4,27.2,(X),(X)
Estimate Race Total Population,7283,877,7283,(X)
Estimate Race Total Population One Race,7198,866,98.8,2.1
Estimate Race Total Population Two Or More Races,85,157,1.2,2.1
Estimate Race Total Population One Race,7198,866,98.8,2.1
Estimate Race Total Population One Race White,6968,859,95.7,3.6
Estimate Race Total Population One Race Black Or African American,199,216,2.7,3.0
Estimate Race Total Population One Race American Indian And Alaska Native,0,19,0.0,0.5
Estimate Race Total Population One Race American Indian And Alaska Native Cherokee Tribal Grouping,0,19,0.0,0.5
Estimate Race Total Population One Race American Indian And Alaska Native Chippewa Tribal Grouping,0,19,0.0,0.5
Estimate Race Total Population One Race American Indian And Alaska Native Navajo Tribal Grouping,0,19,0.0,0.5
Estimate Race Total Population One Race American Indian And Alaska Native Sioux Tribal Grouping,0,19,0.0,0.5
Estimate Race Total Population One Race Asian,31,45,0.4,0.6
Estimate Race Total Population One Race Asian Asian Indian,0,19,0.0,0.5
Estimate Race Total Population One Race Asian Chinese,31,45,0.4,0.6
Estimate Race Total Population One Race Asian Filipino,0,19,0.0,0.5
Estimate Race Total Population One Race Asian Japanese,0,19,0.0,0.5
Estimate Race Total Population One Race Asian Korean,0,19,0.0,0.5
Estimate Race Total Population One Race Asian Vietnamese,0,19,0.0,0.5
Estimate Race Total Population One Race Asian Other Asian,0,19,0.0,0.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander,0,19,0.0,0.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Native Hawaiian,0,19,0.0,0.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Chamorro,0,19,0.0,0.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Samoan,0,19,0.0,0.5
Estimate Race Total Population One Race Native Hawaiian And Other Pacific Islander Other Pacific Islander,0,19,0.0,0.5
Estimate Race Total Population One Race Some Other Race,0,19,0.0,0.5
Estimate Race Total Population Two Or More Races,85,157,1.2,2.1
Estimate Race Total Population Two Or More Races White And Black Or African American,0,19,0.0,0.5
Estimate Race Total Population Two Or More Races White And American Indian And Alaska Native,0,19,0.0,0.5
Estimate Race Total Population Two Or More Races White And Asian,0,19,0.0,0.5
Estimate Race Total Population Two Or More Races Black Or African American And American Indian And Alaska Native,0,19,0.0,0.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population,7283,877,7283,(X)
Estimate Race Alone Or In Combination With One Or More Other Races Total Population White,7053,871,96.8,3.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Black Or African American,199,216,2.7,3.0
Estimate Race Alone Or In Combination With One Or More Other Races Total Population American Indian And Alaska Native,0,19,0.0,0.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Asian,31,45,0.4,0.6
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Native Hawaiian And Other Pacific Islander,0,19,0.0,0.5
Estimate Race Alone Or In Combination With One Or More Other Races Total Population Some Other Race,85,157,1.2,2.1
Estimate Hispanic Or Latino And Race Total Population,7283,877,7283,(X)
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race),93,158,1.3,2.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Mexican,85,157,1.2,2.1
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Puerto Rican,0,19,0.0,0.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Cuban,0,19,0.0,0.5
Estimate Hispanic Or Latino And Race Total Population Hispanic Or Latino (Of Any Race) Other Hispanic Or Latino,8,14,0.1,0.2
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino,7190,867,98.7,2.1
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino White Alone,6960,860,95.6,3.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Black Or African American Alone,199,216,2.7,3.0
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino American Indian And Alaska Native Alone,0,19,0.0,0.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Asian Alone,31,45,0.4,0.6
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Native Hawaiian And Other Pacific Islander Alone,0,19,0.0,0.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Some Other Race Alone,0,19,0.0,0.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races,0,19,0.0,0.5
Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Including Some Other Race,0,19,0.0,0.5
"Estimate Hispanic Or Latino And Race Total Population Not Hispanic Or Latino Two Or More Races Two Races Excluding Some Other Race, And Three Or More Races",0,19,0.0,0.5
Estimate Total Housing Units,3393,406,(X),(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population",6168,794,6168,(X)
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Male",3119,440,50.6,2.8
"Estimate Citizen, Voting Age Population Citizen, 18 And Over Population Female",3049,427,49.4,2.8
